"proteinID","baseMean","mat_vs_zoosp_log2FC","lfcSE","stat","pvalue","mat_vs_zoosp_Padj"
"104754",1538.25595413587,-0.384132302115259,0.257791901498145,-1.4900867710851,0.136201422091667,0.214518216475383
"104930",2.28860972270917,2.54351351140043,2.15754577036942,1.17889202923604,0.238441172056923,0.335712942503734
"105093",3.97140699091003,1.78565597862885,1.54856498491828,1.15310367728809,0.248867832476655,0.347058851270157
"105218",9.71976986219553,3.22919570443722,2.08782903121651,1.5466763112091,0.121941318082631,0.196607549454359
"105370",15.1475449242161,-1.88735284706921,1.5446222347689,-1.22188636456576,0.221750602541173,0.317137524387985
"105379",28.4157329484566,-3.69285628268151,1.12135555176617,-3.29320729439039,0.000990514166595524,0.00322337808501147
"105387",18.5546220748692,-0.495037623600742,0.600456898022528,-0.824434901540874,0.409692490578367,0.514708999183758
"105393",13.3035049783324,1.66162809546289,0.794043390737831,2.09261624093225,0.0363834255955313,0.0734670470501578
"105555",49.2327658415445,-2.50947870883979,0.512901480694601,-4.89271098504397,9.94564048394519e-07,5.649466748001e-06
"105765",0.767834595460919,-2.71209928045663,2.63941212787286,-1.02753914472703,0.304166662876405,NA
"105875",1678.70594918878,2.11074847156726,0.363783005803885,5.80221845960874,6.54432196691408e-09,4.95198051267688e-08
"106033",149.288846794836,0.35514977009893,0.323734737522464,1.09703942436603,0.272624158403701,0.37300147519802
"106058",15.4139122537266,0.0247898568061359,1.02437748028005,0.0241999236447084,0.98069313903612,0.985418938595951
"106077",8.10329996367543,2.79323526378716,1.74519067847408,1.60053299518506,0.10948039326608,0.180509510386562
"106129",0.0509983712320503,-1.28902901547552,4.73366874970215,-0.272310777038766,0.785383070353643,NA
"106220",25.2070989899101,0.762682491956875,0.739000912282025,1.03204539978404,0.302050849992787,0.405483143340492
"106260",31.75959916436,2.14270472711553,0.615725289220584,3.4799686883543,0.000501472386886375,0.00174609060012244
"106270",86.7537135486765,-0.134611612007818,0.280763189426132,-0.479448934466652,0.631619288285606,0.714655164223422
"106299",29.8738616180636,0.884906171578085,0.780201192330159,1.13420253682927,0.256709600156901,0.355803586189994
"10630",9.07319397922071,-1.37136322312483,0.925488004241816,-1.48177309358892,0.138400680670449,0.217317168304671
"106535",134.899277710321,0.556106359480346,0.285635753512891,1.94690739041269,0.0515458384658915,0.0978919295652099
"106631",204.198314773189,2.45067537585181,0.544189429999979,4.50334982774639,6.68906396416681e-06,3.3441259690962e-05
"106828",765.891477063274,1.61992630056947,0.425002769987346,3.81156645312618,0.000138088920375041,0.000540189690177643
"106854",360.730037368061,1.73915278770308,0.396225646691501,4.38929888114278,1.13716690989236e-05,5.4661658904747e-05
"107093",905.639778537676,-0.0570762115664525,0.304961691253037,-0.187158627471981,0.851536262096123,0.890117193064879
"107231",0,NA,NA,NA,NA,NA
"107292",61.5197612623263,-0.489312210064537,0.450787011921681,-1.08546208547275,0.277717047397265,0.378799206098296
"107577",136.90373446782,0.90657551116185,0.373534484998475,2.42701958606459,0.0152234339749289,0.0351718973168309
"107665",343.327456912886,1.39999724056841,0.39448515116076,3.54892252965407,0.000386810863779361,0.00138279847201333
"107757",9.78639399434736,1.07059344042425,1.17481910355034,0.911283649703076,0.362145939050775,0.466867276098248
"107779",0.192409988957136,-3.26821579999988,4.68778107352043,-0.697177566260686,0.485691676542547,NA
"107899",1.87337049590704,-0.786988799063301,1.16916793368505,-0.673118699537737,0.500871778315871,0.598641758902901
"107905",4.79778255344611,0.643929616875912,1.03455907069767,0.622419381468155,0.533666139389944,0.62748624655036
"107911",35.2664551774027,-0.0307747552434624,0.467493759644977,-0.0658292321737798,0.947513782797557,0.961167223598999
"107960",19.3476024680323,-2.51269176041863,0.61331582024566,-4.09689702674258,4.1872504737004e-05,0.000179813808793709
"108187",1553.33944117332,2.89274060558999,0.706418443258446,4.09493924344167,4.22279111302767e-05,0.000181145555956273
"108355",25.3867174292285,0.45788758911928,1.2777308603146,0.358359967142485,0.720073946498104,0.787675160745609
"108371",271.087279638881,-5.80529406993818,0.550254135868735,-10.5502052442965,5.06862513542157e-26,1.77649918842126e-24
"10845",5.26366249731126,-0.294126149223544,0.821455450956492,-0.358054899850098,0.720302229191516,0.787675160745609
"108635",22.9956813248059,1.26995681926205,0.599200959978545,2.11941719737485,0.0340552247034868,0.0696019499429949
"108664",128.899825634888,1.74974794567053,0.373263148003986,4.68770612643455,2.76284369837279e-06,1.46861323792498e-05
"108905",1665.80834359798,-2.94360348086684,0.372226384456868,-7.90810002671354,2.61346792393291e-15,3.81663626870096e-14
"108958",1.11411134130895,1.47678501102407,1.72774174402097,0.854748700802444,0.392690283185377,0.497790460555037
"108976",25.7287473225017,1.1416891647866,0.514322979566595,2.21979030715032,0.0264330051987816,0.056359163168461
"108989",1500.17864472701,1.10318555401392,0.265829733756018,4.14997050339914,3.32518121577024e-05,0.000145718835241775
"109024",24.290754157792,0.450889791385774,0.478476769927018,0.942344163238161,0.346016464419673,0.450801108698614
"109198",1297.24703585045,-5.81513903106846,0.828771780426718,-7.0165746088439,2.27373514390158e-12,2.54451352075344e-11
"109276",0,NA,NA,NA,NA,NA
"10941",550.8176109872,2.29411231210698,0.281681616904727,8.14434515576825,3.81340009383509e-16,5.95432604225076e-15
"109427",0.829438127878517,1.0809447853207,2.64871837294806,0.408101063654267,0.683199479173125,NA
"109430",3.1029059074606,2.95627489145291,2.06368768850687,1.43252048646559,0.15199491939605,0.234500076174235
"109460",78.2368327152667,-7.56645736700276,0.930190065035438,-8.13431324566394,4.14280075680112e-16,6.43814687422498e-15
"109523",60.6079322749482,1.50900521671736,0.434109923456248,3.47609012183628,0.00050878128292509,0.00176854907651931
"109581",0.349197998614234,-0.699753607640452,4.73340243232983,-0.147833111095949,0.882474477557653,NA
"109625",0,NA,NA,NA,NA,NA
"1099",19.6244431853128,0.37096229681542,0.459295103471031,0.807677447488437,0.419276289649259,0.524144013148885
"109913",27.4111499956637,-1.76650131232023,1.13774585529711,-1.55263260603918,0.120510931331036,0.19473970686837
"109917",151.748242862346,-2.25801559951179,0.585135165782272,-3.85896410189777,0.000113868660642684,0.000453519933937846
"110165",6.74362755101205,1.59321737850528,1.36741333905658,1.1651322486034,0.243965464959296,0.341854636294189
"110490",558.342080306374,-3.27036367649686,0.280631211789264,-11.6535992402466,2.19967862169447e-31,1.10137708009645e-29
"110578",75.0626016441877,-0.868464674342315,0.304024548631085,-2.85656101868321,0.00428257679300099,0.0117343458933974
"110700",184.155045198171,-0.129566867640881,0.331272199742767,-0.391119048750514,0.69570924103813,0.767404468168014
"110751",62.3673309477629,-0.132168368235317,0.284130674524951,-0.465167544673922,0.641811478735598,0.723305773360573
"110858",0.447172414365259,-2.83773847855215,2.47772075070188,-1.14530197874328,0.252084086587556,NA
"110874",4.59895664407786,3.50930274289857,1.76988567920633,1.98278498104592,0.0473914523425885,0.0915079817427194
"110884",0.115925522061182,-1.09667398717705,4.73366874970215,-0.231675270316718,0.816790240276163,NA
"110962",174.061112417517,0.731356363269253,0.392793622817631,1.86193543067987,0.0626121921592071,0.11479250322077
"110965",66.7746326331521,1.33010636240627,0.629656067489717,2.11243316960174,0.0346493124900402,0.0705709847488171
"111024",3.97047190883517,-0.262856347548874,0.939861770074944,-0.279675539444395,0.779726446413276,0.835405387756314
"111282",13.4187386266319,-0.32235706399761,0.997978884162538,-0.323009904431113,0.746687741150602,0.808797156757882
"111343",136.289905231011,-0.193672776083132,0.356627201406212,-0.543067874013712,0.587083070909404,0.675067669069566
"111367",0.0317227451543867,-1.28902901547552,4.73366874970215,-0.272310777038766,0.785383070353643,NA
"111455",125.015514238759,-0.508694840284364,0.436519480210716,-1.16534281594674,0.243880254437837,0.341814347374728
"111495",36.4588895542649,0.531749801741546,0.394859425357869,1.34668129362649,0.17808289950372,0.266469216416094
"111631",51.538167217794,1.20755850483844,0.555549546917041,2.17362881769889,0.0297330223908902,0.0621484681950431
"111704",49.9369077827012,1.18506830262401,0.562229849291878,2.10780040248056,0.0350482580348738,0.071260177068437
"111886",2.4717738341222,-2.35843748794332,1.17573153423256,-2.00593198300388,0.044863505360042,0.0874495945800464
"112081",0.978237009428894,1.2768593440096,2.50180774752106,0.510374686174344,0.609788987832262,0.695603123601188
"112085",10.2175237684492,4.68024583612911,2.02932134661679,2.3063108481719,0.0210932694165653,0.0464655559105482
"112294",3.24312200509439,1.42121333288681,1.73559038507663,0.818864488480136,0.412863732631314,0.517794016230854
"112373",1619.52689968196,0.445808402498034,0.224455270095175,1.98617926105722,0.047013422796176,0.0909728783885126
"112487",0,NA,NA,NA,NA,NA
"112492",1.18009330656589,-1.30988659524685,2.17146594794306,-0.603226864546348,0.546357778421518,0.639079151028734
"112687",450.598596178961,1.13562810688711,0.182316426007345,6.22888530538306,4.69765530227632e-10,4.1382072617325e-09
"112881",333.195308508675,-2.22740855361035,0.370792635651796,-6.00715424052289,1.88807883674385e-09,1.53743562420571e-08
"112936",0,NA,NA,NA,NA,NA
"112951",36.4208091513691,-2.69187689845581,0.506221417946597,-5.31758792303764,1.05151877119858e-07,6.827618729978e-07
"113060",253.294375144847,-3.68557720131844,0.435944406985901,-8.45423669224329,2.80918955220189e-17,4.82039369723143e-16
"113127",13.4045624264119,-3.66888312607531,0.888057431484466,-4.13135794600857,3.60626520362911e-05,0.000157366905163927
"113279",18.5356058133994,1.49332771867462,0.693071739006553,2.15465100454846,0.0311891545477789,0.0647239786930665
"113404",48.5968345557108,-0.378548752622306,0.523738677533818,-0.722781739941029,0.469813987492545,0.571119903768334
"113438",134.66726398135,1.79658336055744,0.418572965180793,4.29216292022455,1.76941040627797e-05,8.18060556346252e-05
"113545",38.2169386413975,2.80521111812988,1.36856274774949,2.04974972666972,0.0403888597593416,0.0801597213030885
"113584",25.2070373179353,3.60085000383413,1.10058130143945,3.27177101693858,0.00106876098993107,0.00345142124821299
"113696",0,NA,NA,NA,NA,NA
"113899",7.28690370659112,-1.82834864343138,0.92371126371706,-1.9793508158318,0.0477765219925691,0.0921356411593996
"113901",14.3968919460692,3.78713154444001,1.67594323188771,2.25970156529368,0.0238397790955781,0.0515777096193141
"113912",30.7326108356625,1.9795291948807,1.17608036772299,1.68315809804162,0.0923444900020347,0.157799873838539
"113971",354.381640891966,-0.192103651928126,0.223682333937522,-0.858823531328959,0.390437883000939,0.495469012146558
"114037",149.289711915239,0.984068232826498,0.242111410487513,4.06452645435004,4.81300800282913e-05,0.00020439463993453
"114062",48.2131694736476,0.939292086935649,0.61506349927477,1.52714652721741,0.126724579518672,0.202673203729232
"114372",29.6404822647691,-4.20468552915904,0.630343964691382,-6.67046210431739,2.54999215612477e-11,2.5597818883512e-10
"114457",55.3698854247157,-0.0785851879777638,0.331711398389422,-0.236908313550041,0.812727920287862,0.860692190993375
"114566",5.81890478632667,-0.287659499335093,0.93718301447993,-0.30694058139191,0.758888599512623,0.818836176051053
"114648",56.0107374973374,2.94714942273903,1.23317331830419,2.38989068202661,0.0168533883838974,0.0383754066741046
"114688",418.304084175879,-3.47972106914246,0.579993641797758,-5.99958485468334,1.97822632668078e-09,1.60212990557584e-08
"115001",209.748365190221,-5.1681833064402,0.410243441317353,-12.5978450498669,2.16992282895815e-36,1.48938078172615e-34
"115002",0.577229966871407,-4.90569044172629,4.56875916082075,-1.07374678091918,0.282936188227592,NA
"115050",0.072755689924734,-1.28902901547552,4.73366874970215,-0.272310777038766,0.785383070353643,NA
"115241",0,NA,NA,NA,NA,NA
"115486",25.1458315384065,3.51983644833087,1.36900123646798,2.57109807834217,0.0101376612123979,0.0248286787320592
"115535",72.9780071363336,0.680721859675349,0.519351848801426,1.31071423206895,0.189954328528963,0.280588024915496
"115554",105.916839357965,-3.70140713783943,0.446232929276262,-8.29478708315563,1.08779865967626e-16,1.77418884364822e-15
"115625",14.5301213397543,1.17656783101449,1.03401212245743,1.13786657376729,0.255176200784921,0.354219057514958
"115805",67.6886118298593,-1.59065158074121,0.879750206729002,-1.80807184650222,0.0705953192711282,0.126663841280655
"115883",5.6334733418651,0.332511149404732,1.36178977834912,0.244172158354596,0.807097488971484,0.856381123080661
"11590",389.48137883203,-0.0650643417021436,0.373273103149062,-0.17430760789684,0.861623720535708,0.897415752932772
"116091",405.568838827786,-5.69877351082527,0.459536030148581,-12.4011462365262,2.57611906501448e-35,1.61971028083907e-33
"116186",123.517950374685,-3.32023587232844,0.606694277366986,-5.47266720025454,4.43312161869433e-08,3.01265727824883e-07
"11623",8.69640103870536,2.95441331520201,1.43640856284863,2.05680569694107,0.0397049198771838,0.0789926503788465
"116311",78.1857937083826,0.781439071715878,0.380805911542588,2.0520665463159,0.0401631955817514,0.0797887507016632
"116369",242.187025601234,1.00940752225235,0.227171477706606,4.44337261192624,8.85595992363327e-06,4.33405311414174e-05
"116479",6108.18382599194,-5.58352663790922,0.811602837845403,-6.87962926883307,6.00085226426157e-12,6.43987227030494e-11
"116837",30.6401613479959,-0.199780341300661,0.365263438350463,-0.546948641240615,0.584414016972771,0.672655960144806
"116847",9.89281918259063,-0.485759030217758,0.774773127888426,-0.626969383336319,0.530679304596381,0.624732379376559
"116856",20.667939879887,-0.490219356964486,0.521352206332338,-0.940284420033689,0.347071689031428,0.451913692285098
"11693",19.4629519763795,-0.379407467905195,0.629480274344815,-0.602731306076423,0.546687451700673,0.639328580992843
"117273",161.521718566321,3.03970675956302,0.807653177204082,3.76362880176589,0.00016746540966211,0.000644395630311594
"117429",53.9744967517259,1.99428570694422,0.614234421164525,3.24678272370875,0.00116717457484525,0.00373192289818048
"117502",92.1050657962032,1.37332608204023,0.356792994167124,3.84908365492445,0.000118560515516079,0.00047084073579951
"117655",5.55512331996974,3.79473634164133,1.79003568424172,2.11992217532178,0.0340126089641202,0.0695321056671572
"117656",5.42523361052141,1.03691077241132,1.28812527822412,0.804976650905306,0.420833153812121,0.525419474211541
"117794",1349.19091103261,-6.97734752670189,0.371430170712117,-18.78508553391,1.00024941381034e-78,1.27031462140203e-75
"118112",790.144307308349,-1.18892989857276,1.34010196787145,-0.887193606962009,0.374974673775061,0.479987396153282
"118124",3.81610276320461,3.25858144364997,1.9139126184709,1.70257587112487,0.0886474687433662,0.152574417783875
"118281",20.2197083461399,-0.191821599640923,0.59788774311565,-0.320832132535989,0.748337607339242,0.809998383973936
"118482",18.8770926882396,-0.325641992432331,1.2328524183675,-0.26413704315358,0.791674320857961,0.844695322721238
"119424",50.5903480577309,3.11537461328096,1.22426152395807,2.54469698860491,0.0109372601578231,0.0265033078228626
"119759",44.2959015918886,1.47362525821833,0.554367824868187,2.65820848922594,0.00785572785278692,0.01991802446036
"119785",124.63985347692,0.404309707643472,0.267317978953682,1.51246732159952,0.130415019812666,0.207407474548566
"120174",202.692689122623,0.855494748764356,0.305997172117803,2.79576030995151,0.00517777854575851,0.0138756378695754
"120199",23.8344367899514,-0.81327212398783,0.343911273079292,-2.36477309018109,0.0180411207840878,0.0406888530498739
"120274",42.375063262503,0.00587420401028623,1.2432221714608,0.00472498330960748,0.996230022794969,0.99719858816926
"120308",28.4771213193659,1.3236685911476,0.73548149951086,1.79973064180121,0.0719031802825181,0.128522253558368
"120326",4.56641133130413,-0.853673035800027,1.31443310988725,-0.649460995298006,0.516040449833669,0.611959853870133
"120650",0.875657556426622,-2.9008926890709,1.48496377997418,-1.95351073756246,0.0507591062058759,0.0967211979791086
"120799",131.304955039493,4.04065949962765,0.963650415564684,4.19307607236374,2.75197105843797e-05,0.000123087752499725
"120886",35.5545597637711,0.731838164946895,0.49078414999214,1.49116096140965,0.135919240326368,0.214237646722443
"120996",0.427173761148472,-0.0987408254507253,2.47338456079133,-0.0399213397770763,0.968155837981009,NA
"121246",73.4382615048922,-0.853000316323709,1.30613490588593,-0.65307213862808,0.513709773032556,0.610201376101817
"121521",187.830941551751,0.140798595963358,0.180504512485979,0.780028122423224,0.435374322211808,0.539282743799919
"121551",20.2092854518682,4.27119352323641,1.66531580591347,2.56479492242227,0.0103236802498649,0.0252205227281661
"121603",26.1391422145932,1.02068930704731,0.608071578749426,1.67856769287998,0.0932363273609952,0.158862434900463
"121918",349.972523612496,0.988701004130123,0.332245903635333,2.97581096805728,0.00292214921640763,0.00839640049570608
"122278",1.19648803286535,-3.66853335683347,2.18306437588641,-1.68045129468245,0.0928695430664537,0.158434132449637
"122593",289.919929420459,-8.16508076982272,1.20202966177524,-6.79274482941127,1.10019880659304e-11,1.1456115639069e-10
"122604",45.083252077288,3.23270678288047,1.09531863750014,2.95138480457021,0.00316352524716387,0.0090144873545287
"122834",41.7484721264613,-0.136056352519245,0.433386399538623,-0.313937753155356,0.75356831597079,0.814482702512094
"122842",0.79348872192646,-1.55950963791669,1.8028392407053,-0.865029783413514,0.387022441941984,NA
"122913",397.523680240437,0.490244144898099,0.210257237489918,2.33163980822114,0.0197196477799685,0.0438797457624505
"123142",714.22145636125,-2.65250804517925,0.586173339168499,-4.52512570589085,6.0359617913678e-06,3.03697002410513e-05
"123189",0.62866708701236,-1.77534819655955,4.45800577715046,-0.39823820006226,0.690454610070866,NA
"123454",2.12259804385847,2.43863216227878,1.61888463583333,1.50636562254078,0.131973340648021,0.209348775807528
"123760",10.5823496874332,1.2001089783379,1.04845288397115,1.144647505563,0.252355205002219,0.350805678649921
"123762",8.54042709113666,4.41136212507456,1.72221121238886,2.56145244749371,0.0104235509685046,0.0254335431112991
"123925",201.616438373354,0.376067349641156,1.56278175948191,0.240639710157501,0.809834370134216,0.85858770495378
"124126",59.438097588745,2.55365052961916,0.612466619473326,4.16945258472225,3.05332127907915e-05,0.000134737105358347
"124153",166.849399162584,1.99882982737974,1.64868681812197,1.2123769083425,0.225368136064507,0.321260756783543
"124224",4.37047522075207,3.44574540356414,1.91890630195958,1.79568194655745,0.0725451147081586,0.129458961606272
"124242",10.0904813504042,-0.880280290241063,1.15601398360331,-0.761478929084596,0.446371059638459,0.550255965383846
"124350",0.387694547516584,-0.0747465274709616,2.93185922950952,-0.0254945826588906,0.979660469496359,NA
"124465",0.101996742464101,-1.09667398717705,4.73366874970215,-0.231675270316718,0.816790240276163,NA
"124562",102.512610419695,0.0784188866625437,1.0066885818362,0.0778978604480718,0.937909301356148,0.954362834099686
"124617",2.63278492735618,2.71536378743257,1.94893647245498,1.39325412901332,0.163542956530638,0.248849355526436
"124680",27.6125932016481,-2.05536472468151,0.54018882966139,-3.80490045669749,0.000141861229623178,0.000553369650860196
"124846",18.9408211950509,-1.07797386816806,0.382550730402788,-2.81785860670836,0.00483450942812671,0.0130641197194113
"124848",28.8973938230515,-1.41299296091916,0.511750520529112,-2.76109726172478,0.00576075177177764,0.0152053939971948
"124890",262.227895507898,1.59322572626893,0.389649516300867,4.08886873874296,4.33482046384252e-05,0.000185570419700826
"124922",351.430493045914,-2.16488854867955,0.346285769184203,-6.25173986727696,4.05905080340094e-10,3.59874832531882e-09
"124948",7.7101821032748,-2.22371894422831,1.33318038475886,-1.66798054460614,0.0953195889838352,0.161626308731932
"125149",4.80061677013831,3.59956934477945,1.73924664627803,2.06961407830366,0.0384884986349075,0.0770471549414061
"125420",0.897568491600075,-1.03162016414441,2.64798517202688,-0.389586835697709,0.696842088096516,0.768448233847497
"125424",723.712335765645,1.20262250488728,0.200835730623427,5.98809037193803,2.12319087814949e-09,1.71363661615662e-08
"125641",9.88541835388892,0.282907184249638,0.79363518862235,0.356470061188603,0.721488569179603,0.788553688966003
"125643",9.29262809433533,-1.16391869575544,0.577953886120128,-2.01386083510738,0.044024146471482,0.0861191978179222
"125649",62.3963207623861,-0.488983569423269,0.401249928356289,-1.21865085789892,0.222976737184729,0.318485718515914
"125756",0.408577328544975,0.142055382536045,3.61796427140203,0.0392638986677985,0.968679989098041,NA
"125952",7.26692332202389,1.68165099075561,1.48053131530476,1.13584290542983,0.256022316813544,0.355004682228074
"126316",14.539889982386,0.992158757741008,1.41347696828991,0.701927785170331,0.482724200134247,0.582728693302906
"126322",11.7766819949198,2.61318182109031,1.52326838567736,1.71550978518358,0.0862518029147402,0.149340545450338
"126383",437.546464351575,-6.6534989911048,0.879758670607196,-7.56286833355408,3.94276659017275e-14,5.19178209751525e-13
"126451",93.9911223926869,0.31321792305433,0.295079550297442,1.06146943337349,0.288476616989011,0.39050664078067
"126777",19.1804025037778,-0.613941578130698,0.499443986858738,-1.22925011469673,0.218978044545433,0.313835507899506
"126918",1.13069151146383,1.48480669267963,2.0133691219719,0.737473658692754,0.46083435624987,0.56344721669295
"127147",180.587611974043,-2.18638907244339,0.266310564540287,-8.20992241226929,2.21331470126559e-16,3.50913696573129e-15
"127512",78.5397209480667,0.54232424433511,0.449116437070415,1.20753595186293,0.227225808155717,0.323461003953432
"127523",288.06932219699,0.36263251023512,0.366488162005384,0.989479464359322,0.322428612354369,0.427027378301457
"127604",3540.65464345148,3.17399306323972,0.75792395118669,4.18774609018512,2.81738458683084e-05,0.000125570282193897
"127871",7.00725191926038,-2.14648478431995,0.682929309519277,-3.14305559067437,0.00167194083977039,0.00512788707010568
"128127",454.290786795255,1.07536899619821,0.359314654968102,2.99283366634091,0.0027640034497986,0.0080020085814644
"128267",2104.92432799352,-0.401156124470003,0.207589612830651,-1.93244796307444,0.0533042389482662,0.100824518107106
"128326",1456.33529148278,1.67162894995028,0.297680047390404,5.61552231869258,1.95969358292873e-08,1.39447224153715e-07
"12841",116.705433684695,-0.220080384158574,0.324687700781972,-0.677821745722231,0.497884721504653,0.595834000533684
"128422",1.32914602752116,-2.29741484146693,1.68743062392536,-1.36148699027555,0.173359842103235,0.260823516208475
"128475",6.8596723770678,-4.42995245208145,0.82021284626238,-5.40097911446798,6.62781428830875e-08,4.41309558493573e-07
"128551",47.3673590328104,1.51590059482014,0.422805952164337,3.58533409253172,0.000336646962697756,0.0012185421701868
"128567",170.693665565614,0.236742989400784,0.300552618785082,0.787692319427344,0.430876699251439,0.535039338667945
"128849",28.0805393777243,-0.285305120149148,0.438937007617155,-0.649991035611182,0.515698012128219,0.61161905717602
"129096",8.15542518177054,4.34084555116979,1.74912444279931,2.48172482469153,0.0130748200748012,0.030885245468849
"129196",37.3107156497371,-0.736118589201821,0.437054112286481,-1.68427333940587,0.0921288553473002,0.15746406247521
"129316",30.3652223532999,2.81141918567967,0.753340509192185,3.7319368218953,0.00019001316329452,0.00072221662181602
